"filename", "language", "TypeScript", "JSON", "JSON with Comments", "Markdown", "MS SQL", "JavaScript", "HTML", "Docker", "Ignore", "PostCSS", "Shell Script", "YAML", "TypeScript JSX", "XML", "comment", "blank", "total"
"d:\github\NODE-JS\work\periodtracker\packages\cms\src\views\partials\Header.ejs", "HTML", 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 1, 7, 98
"d:\github\NODE-JS\work\periodtracker\packages\cms\src\views\partials\SideTab.ejs", "HTML", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"d:\github\NODE-JS\work\periodtracker\packages\cms\src\views\partials\TextEditor.ejs", "HTML", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"d:\github\NODE-JS\work\periodtracker\packages\cms\tsconfig.json", "JSON with Comments", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"d:\github\NODE-JS\work\periodtracker\packages\cms\tslint.json", "JSON", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"d:\github\NODE-JS\work\periodtracker\packages\core\__tests__\mappers\encyclopedia.test.ts", "TypeScript", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 19, 185
"d:\github\NODE-JS\work\periodtracker\packages\core\__tests__\modules\translations\content\index.test.ts", "TypeScript", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 93
"d:\github\NODE-JS\work\periodtracker\packages\core\jest.config.js", "JavaScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\github\NODE-JS\work\periodtracker\packages\core\package-lock.json", "JSON", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\github\NODE-JS\work\periodtracker\packages\core\package.json", "JSON", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"d:\github\NODE-JS\work\periodtracker\packages\core\src\api\index.ts", "TypeScript", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 255
"d:\github\NODE-JS\work\periodtracker\packages\core\src\api\types.ts", "TypeScript", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 167
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\cms.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 34
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\countries.ts", "TypeScript", 691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 694
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\provinces.ts", "TypeScript", 31721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31724
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\translations\en.json", "JSON", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 202
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\translations\es.json", "JSON", 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 206
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\translations\fr.json", "JSON", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 202
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\translations\id.json", "JSON", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\translations\mn.json", "JSON", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\translations\pt.json", "JSON", 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 204
"d:\github\NODE-JS\work\periodtracker\packages\core\src\common\translations\ru.json", "JSON", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 202
"d:\github\NODE-JS\work\periodtracker\packages\core\src\index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\github\NODE-JS\work\periodtracker\packages\core\src\mappers\avatarMessages.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"d:\github\NODE-JS\work\periodtracker\packages\core\src\mappers\didyouknow.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38
"d:\github\NODE-JS\work\periodtracker\packages\core\src\mappers\encyclopedia.ts", "TypeScript", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 123
"d:\github\NODE-JS\work\periodtracker\packages\core\src\mappers\helpCenters.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"d:\github\NODE-JS\work\periodtracker\packages\core\src\mappers\index.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\github\NODE-JS\work\periodtracker\packages\core\src\mappers\quiz.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 51
"d:\github\NODE-JS\work\periodtracker\packages\core\src\mappers\survey.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"d:\github\NODE-JS\work\periodtracker\packages\core\tsconfig.json", "JSON with Comments", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"d:\github\NODE-JS\work\periodtracker\packages\core\tslint.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\github\NODE-JS\work\periodtracker\packages\delete-account\README.md", "Markdown", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12
"d:\github\NODE-JS\work\periodtracker\packages\delete-account\config.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\github\NODE-JS\work\periodtracker\packages\delete-account\index.html", "HTML", 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 2, 90
"d:\github\NODE-JS\work\periodtracker\packages\delete-account\main.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 4, 134
"d:\github\NODE-JS\work\periodtracker\packages\delete-account\main.js", "JavaScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 47
"d:\github\NODE-JS\work\periodtracker\periodtracker.code-workspace", "JSON with Comments", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"d:\github\NODE-JS\work\periodtracker\removeUnusedAssets.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 76
"d:\github\NODE-JS\work\periodtracker\replace-content-ids.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 36
"d:\github\NODE-JS\work\periodtracker\setDatabaseSync.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 26
"d:\github\NODE-JS\work\periodtracker\sql\1695772800000-create-video-table.sql", "MS SQL", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"d:\github\NODE-JS\work\periodtracker\sql\1701781248594-update-oky-user-table.sql", "MS SQL", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"d:\github\NODE-JS\work\periodtracker\sql\1705982678530-alter-video-table.sql", "MS SQL", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\github\NODE-JS\work\periodtracker\sql\1709716115361-add-sort-column.sql", "MS SQL", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 19
"d:\github\NODE-JS\work\periodtracker\sql\1714105338916-add-voice-over.sql", "MS SQL", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\github\NODE-JS\work\periodtracker\sql\1715142512486-add-user-metadata.sql", "MS SQL", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\github\NODE-JS\work\periodtracker\sql\1717481917580-add-video-sorting-key.sql", "MS SQL", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\github\NODE-JS\work\periodtracker\sql\1724617170978-help-center.sql", "MS SQL", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"d:\github\NODE-JS\work\periodtracker\sql\1740038351970-voice-over.sql", "MS SQL", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\github\NODE-JS\work\periodtracker\sql\1740038351971-content-restriction.sql", "MS SQL", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"d:\github\NODE-JS\work\periodtracker\sql\create-tables.sql", "MS SQL", 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 261
"d:\github\NODE-JS\work\periodtracker\sql\initial-setup.sql", "MS SQL", 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 67, 371
"d:\github\NODE-JS\work\periodtracker\tsconfig.json", "JSON with Comments", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"d:\github\NODE-JS\work\periodtracker\tslint.json", "JSON", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50
"d:\github\NODE-JS\work\periodtracker\validateImages.ts", "TypeScript", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33, 149
"d:\github\NODE-JS\work\periodtracker\validateLotties.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 45
"Total", "-", 52645, 1858, 119, 1762, 1635, 4769, 3717, 40, 15, 895, 91, 303, 14000, 3, 1580, 7072, 90504
